time_window,src_ip,dst_ip,event_count,mean_score,max_score,dominant_type,unique_types,first_case_id,last_case_id,severity,src_community,dst_community,same_community
115,192.168.1.32,192.168.1.49,7,1.0,1.0,scanning,scanning,CASE_00031314,CASE_00031525,0.7104999999999999,3,2,0
116,192.168.1.30,192.168.1.103,4,1.0,1.0,scanning,scanning,CASE_00031658,CASE_00031695,0.706,2,3,0
116,192.168.1.30,192.168.1.133,4,1.0,1.0,scanning,scanning,CASE_00031617,CASE_00031698,0.706,2,1,0
116,192.168.1.30,192.168.1.152,1,1.0,1.0,scanning,scanning,CASE_00031548,CASE_00031548,0.7015,2,3,0
116,192.168.1.30,192.168.1.169,16,1.0,1.0,scanning,scanning,CASE_00031567,CASE_00031697,0.724,2,2,1
116,192.168.1.30,192.168.1.186,11,1.0,1.0,scanning,scanning,CASE_00031629,CASE_00031715,0.7164999999999999,2,3,0
116,192.168.1.30,192.168.1.195,1,1.0,1.0,scanning,scanning,CASE_00031716,CASE_00031716,0.7015,2,4,0
116,192.168.1.30,192.168.1.250,13,1.0,1.0,scanning,scanning,CASE_00031547,CASE_00031674,0.7195,2,1,0
116,192.168.1.30,192.168.1.46,8,1.0,1.0,scanning,scanning,CASE_00031546,CASE_00031702,0.712,2,3,0
116,192.168.1.30,192.168.1.49,13,1.0,1.0,scanning,scanning,CASE_00031551,CASE_00031752,0.7195,2,2,1
116,192.168.1.30,192.168.1.79,2,1.0,1.0,scanning,scanning,CASE_00031672,CASE_00031696,0.7030000000000001,2,3,0
116,192.168.1.31,192.168.1.1,2,1.0,1.0,scanning,scanning,CASE_00031753,CASE_00031755,0.7030000000000001,1,3,0
116,192.168.1.31,192.168.1.133,17,1.0,1.0,scanning,scanning,CASE_00031596,CASE_00031754,0.7255,1,1,1
116,192.168.1.31,192.168.1.186,5,1.0,1.0,scanning,scanning,CASE_00031552,CASE_00031719,0.7075,1,3,0
116,192.168.1.31,192.168.1.250,5,1.0,1.0,scanning,scanning,CASE_00031553,CASE_00031756,0.7075,1,1,1
116,192.168.1.31,192.168.1.49,11,1.0,1.0,scanning,scanning,CASE_00031542,CASE_00031742,0.7164999999999999,1,2,0
116,192.168.1.32,192.168.1.1,6,1.0,1.0,scanning,scanning,CASE_00031638,CASE_00031749,0.7090000000000001,3,3,1
116,192.168.1.32,192.168.1.103,5,1.0,1.0,scanning,scanning,CASE_00031625,CASE_00031700,0.7075,3,3,1
116,192.168.1.32,192.168.1.133,15,1.0,1.0,scanning,scanning,CASE_00031550,CASE_00031708,0.7224999999999999,3,1,0
116,192.168.1.32,192.168.1.152,4,1.0,1.0,scanning,scanning,CASE_00031554,CASE_00031557,0.706,3,3,1
116,192.168.1.32,192.168.1.169,6,1.0,1.0,scanning,scanning,CASE_00031565,CASE_00031709,0.7090000000000001,3,2,0
116,192.168.1.32,192.168.1.186,10,1.0,1.0,scanning,scanning,CASE_00031589,CASE_00031757,0.7150000000000001,3,3,1
116,192.168.1.32,192.168.1.190,1,1.0,1.0,scanning,scanning,CASE_00031667,CASE_00031667,0.7015,3,3,1
116,192.168.1.32,192.168.1.195,1,1.0,1.0,scanning,scanning,CASE_00031710,CASE_00031710,0.7015,3,4,0
116,192.168.1.32,192.168.1.250,2,1.0,1.0,scanning,scanning,CASE_00031577,CASE_00031668,0.7030000000000001,3,1,0
116,192.168.1.32,192.168.1.46,10,1.0,1.0,scanning,scanning,CASE_00031562,CASE_00031711,0.7150000000000001,3,3,1
116,192.168.1.32,192.168.1.49,26,1.0,1.0,scanning,scanning,CASE_00031544,CASE_00031748,0.7390000000000001,3,2,0
116,192.168.1.32,192.168.1.79,1,1.0,1.0,scanning,scanning,CASE_00031654,CASE_00031654,0.7015,3,3,1
117,192.168.1.30,192.168.1.133,2,1.0,1.0,scanning,scanning,CASE_00031849,CASE_00031828,0.7030000000000001,2,1,0
117,192.168.1.30,192.168.1.169,20,1.0,1.0,scanning,scanning,CASE_00031815,CASE_00031889,0.73,2,2,1
117,192.168.1.30,192.168.1.186,46,1.0,1.0,scanning,scanning,CASE_00031764,CASE_00031931,0.7689999999999999,2,3,0
117,192.168.1.30,192.168.1.195,6,1.0,1.0,scanning,scanning,CASE_00031853,CASE_00031903,0.7090000000000001,2,4,0
117,192.168.1.30,192.168.1.250,8,1.0,1.0,scanning,scanning,CASE_00031737,CASE_00031892,0.712,2,1,0
117,192.168.1.30,192.168.1.46,5,1.0,1.0,scanning,scanning,CASE_00031759,CASE_00031888,0.7075,2,3,0
117,192.168.1.30,192.168.1.49,20,1.0,1.0,scanning,scanning,CASE_00031738,CASE_00031932,0.73,2,2,1
117,192.168.1.30,192.168.1.79,1,1.0,1.0,scanning,scanning,CASE_00031813,CASE_00031813,0.7015,2,3,0
117,192.168.1.31,192.168.1.133,11,1.0,1.0,scanning,scanning,CASE_00031783,CASE_00031833,0.7164999999999999,1,1,1
117,192.168.1.31,192.168.1.186,6,1.0,1.0,scanning,scanning,CASE_00031727,CASE_00031893,0.7090000000000001,1,3,0
117,192.168.1.31,192.168.1.195,2,1.0,1.0,scanning,scanning,CASE_00031730,CASE_00031859,0.7030000000000001,1,4,0
117,192.168.1.31,192.168.1.250,6,1.0,1.0,scanning,scanning,CASE_00031728,CASE_00031934,0.7090000000000001,1,1,1
117,192.168.1.31,192.168.1.49,18,1.0,1.0,scanning,scanning,CASE_00031739,CASE_00031933,0.7270000000000001,1,2,0
117,192.168.1.32,192.168.1.1,2,1.0,1.0,scanning,scanning,CASE_00031782,CASE_00031781,0.7030000000000001,3,3,1
117,192.168.1.32,192.168.1.103,3,1.0,1.0,scanning,scanning,CASE_00031733,CASE_00031863,0.7044999999999999,3,3,1
117,192.168.1.32,192.168.1.133,9,1.0,1.0,scanning,scanning,CASE_00031734,CASE_00031937,0.7135,3,1,0
117,192.168.1.32,192.168.1.152,1,1.0,1.0,scanning,scanning,CASE_00031786,CASE_00031786,0.7015,3,3,1
117,192.168.1.32,192.168.1.169,4,1.0,1.0,scanning,scanning,CASE_00031793,CASE_00031897,0.706,3,2,0
117,192.168.1.32,192.168.1.186,4,1.0,1.0,scanning,scanning,CASE_00031766,CASE_00031936,0.706,3,3,1
117,192.168.1.32,192.168.1.190,2,1.0,1.0,scanning,scanning,CASE_00031787,CASE_00031788,0.7030000000000001,3,3,1
117,192.168.1.32,192.168.1.195,5,1.0,1.0,scanning,scanning,CASE_00031789,CASE_00031861,0.7075,3,4,0
117,192.168.1.32,192.168.1.250,1,1.0,1.0,scanning,scanning,CASE_00031820,CASE_00031820,0.7015,3,1,0
117,192.168.1.32,192.168.1.46,2,1.0,1.0,scanning,scanning,CASE_00031832,CASE_00031862,0.7030000000000001,3,3,1
117,192.168.1.32,192.168.1.49,15,1.0,1.0,scanning,scanning,CASE_00031735,CASE_00031887,0.7224999999999999,3,2,0
117,192.168.1.32,192.168.1.79,1,1.0,1.0,scanning,scanning,CASE_00031896,CASE_00031896,0.7015,3,3,1
118,192.168.1.30,192.168.1.133,4,1.0,1.0,scanning,scanning,CASE_00032062,CASE_00032114,0.706,2,1,0
118,192.168.1.30,192.168.1.152,1,1.0,1.0,scanning,scanning,CASE_00032115,CASE_00032115,0.7015,2,3,0
118,192.168.1.30,192.168.1.186,108,1.0,1.0,scanning,scanning,CASE_00031918,CASE_00032113,0.8620000000000001,2,3,0
118,192.168.1.30,192.168.1.195,15,1.0,1.0,scanning,scanning,CASE_00031922,CASE_00032111,0.7224999999999999,2,4,0
118,192.168.1.30,192.168.1.250,3,1.0,1.0,scanning,scanning,CASE_00032012,CASE_00032109,0.7044999999999999,2,1,0
118,192.168.1.30,192.168.1.46,2,1.0,1.0,scanning,scanning,CASE_00032013,CASE_00032090,0.7030000000000001,2,3,0
118,192.168.1.30,192.168.1.49,6,1.0,1.0,scanning,scanning,CASE_00032009,CASE_00032101,0.7090000000000001,2,2,1
118,192.168.1.31,192.168.1.133,6,1.0,1.0,scanning,scanning,CASE_00031994,CASE_00032079,0.7090000000000001,1,1,1
118,192.168.1.31,192.168.1.186,5,1.0,1.0,scanning,scanning,CASE_00032038,CASE_00032116,0.7075,1,3,0
118,192.168.1.31,192.168.1.250,1,1.0,1.0,scanning,scanning,CASE_00032094,CASE_00032094,0.7015,1,1,1
118,192.168.1.31,192.168.1.49,3,1.0,1.0,scanning,scanning,CASE_00031965,CASE_00032037,0.7044999999999999,1,2,0
118,192.168.1.32,192.168.1.103,2,1.0,1.0,scanning,scanning,CASE_00032064,CASE_00032080,0.7030000000000001,3,3,1
118,192.168.1.32,192.168.1.133,12,1.0,1.0,scanning,scanning,CASE_00031966,CASE_00032123,0.718,3,1,0
118,192.168.1.32,192.168.1.152,2,1.0,1.0,scanning,scanning,CASE_00032096,CASE_00032081,0.7030000000000001,3,3,1
118,192.168.1.32,192.168.1.169,9,1.0,1.0,scanning,scanning,CASE_00032065,CASE_00032117,0.7135,3,2,0
118,192.168.1.32,192.168.1.186,3,1.0,1.0,scanning,scanning,CASE_00031995,CASE_00032120,0.7044999999999999,3,3,1
118,192.168.1.32,192.168.1.190,2,1.0,1.0,scanning,scanning,CASE_00032139,CASE_00032118,0.7030000000000001,3,3,1
118,192.168.1.32,192.168.1.250,1,1.0,1.0,scanning,scanning,CASE_00031969,CASE_00031969,0.7015,3,1,0
118,192.168.1.32,192.168.1.46,3,1.0,1.0,scanning,scanning,CASE_00032100,CASE_00032119,0.7044999999999999,3,3,1
118,192.168.1.32,192.168.1.49,9,1.0,1.0,scanning,scanning,CASE_00031967,CASE_00032121,0.7135,3,2,0
118,192.168.1.32,192.168.1.79,3,1.0,1.0,scanning,scanning,CASE_00032068,CASE_00032057,0.7044999999999999,3,3,1
119,192.168.1.30,192.168.1.103,1,1.0,1.0,scanning,scanning,CASE_00032266,CASE_00032266,0.7015,2,3,0
119,192.168.1.30,192.168.1.133,1,1.0,1.0,scanning,scanning,CASE_00032226,CASE_00032226,0.7015,2,1,0
119,192.168.1.30,192.168.1.152,1,1.0,1.0,scanning,scanning,CASE_00032228,CASE_00032228,0.7015,2,3,0
119,192.168.1.30,192.168.1.186,118,1.0,1.0,scanning,scanning,CASE_00032167,CASE_00032363,0.877,2,3,0
119,192.168.1.30,192.168.1.195,14,1.0,1.0,scanning,scanning,CASE_00032166,CASE_00032333,0.7210000000000001,2,4,0
119,192.168.1.30,192.168.1.250,5,1.0,1.0,scanning,scanning,CASE_00032149,CASE_00032223,0.7075,2,1,0
119,192.168.1.30,192.168.1.46,2,1.0,1.0,scanning,scanning,CASE_00032224,CASE_00032314,0.7030000000000001,2,3,0
119,192.168.1.30,192.168.1.49,5,1.0,1.0,scanning,scanning,CASE_00032192,CASE_00032251,0.7075,2,2,1
119,192.168.1.31,192.168.1.133,11,1.0,1.0,scanning,scanning,CASE_00032152,CASE_00032364,0.7164999999999999,1,1,1
119,192.168.1.31,192.168.1.186,2,1.0,1.0,scanning,scanning,CASE_00032150,CASE_00032210,0.7030000000000001,1,3,0
119,192.168.1.31,192.168.1.250,1,1.0,1.0,scanning,scanning,CASE_00032151,CASE_00032151,0.7015,1,1,1
119,192.168.1.31,192.168.1.49,2,1.0,1.0,scanning,scanning,CASE_00032229,CASE_00032245,0.7030000000000001,1,2,0
119,192.168.1.32,192.168.1.103,4,1.0,1.0,scanning,scanning,CASE_00032153,CASE_00032312,0.706,3,3,1
119,192.168.1.32,192.168.1.133,6,1.0,1.0,scanning,scanning,CASE_00032198,CASE_00032365,0.7090000000000001,3,1,0
119,192.168.1.32,192.168.1.152,3,1.0,1.0,scanning,scanning,CASE_00032154,CASE_00032310,0.7044999999999999,3,3,1
119,192.168.1.32,192.168.1.169,1,1.0,1.0,scanning,scanning,CASE_00032195,CASE_00032195,0.7015,3,2,0
119,192.168.1.32,192.168.1.186,3,1.0,1.0,scanning,scanning,CASE_00032220,CASE_00032248,0.7044999999999999,3,3,1
119,192.168.1.32,192.168.1.190,2,1.0,1.0,scanning,scanning,CASE_00032311,CASE_00032313,0.7030000000000001,3,3,1
119,192.168.1.32,192.168.1.250,3,1.0,1.0,scanning,scanning,CASE_00032156,CASE_00032233,0.7044999999999999,3,1,0
119,192.168.1.32,192.168.1.46,6,1.0,1.0,scanning,scanning,CASE_00032196,CASE_00032222,0.7090000000000001,3,3,1
119,192.168.1.32,192.168.1.49,9,1.0,1.0,scanning,scanning,CASE_00032142,CASE_00032309,0.7135,3,2,0
120,192.168.1.30,192.168.1.103,10,1.0,1.0,scanning,scanning,CASE_00032455,CASE_00032547,0.7150000000000001,2,3,0
120,192.168.1.30,192.168.1.133,9,1.0,1.0,scanning,scanning,CASE_00032429,CASE_00032543,0.7135,2,1,0
120,192.168.1.30,192.168.1.152,1,1.0,1.0,scanning,scanning,CASE_00032422,CASE_00032422,0.7015,2,3,0
120,192.168.1.30,192.168.1.169,7,1.0,1.0,scanning,scanning,CASE_00032446,CASE_00032472,0.7104999999999999,2,2,1
120,192.168.1.30,192.168.1.186,8,1.0,1.0,scanning,scanning,CASE_00032351,CASE_00032479,0.712,2,3,0
120,192.168.1.30,192.168.1.195,19,1.0,1.0,scanning,scanning,CASE_00032350,CASE_00032468,0.7284999999999999,2,4,0
120,192.168.1.30,192.168.1.250,12,1.0,1.0,scanning,scanning,CASE_00032383,CASE_00032549,0.718,2,1,0
120,192.168.1.30,192.168.1.46,6,1.0,1.0,scanning,scanning,CASE_00032414,CASE_00032551,0.7090000000000001,2,3,0
120,192.168.1.30,192.168.1.49,17,1.0,1.0,scanning,scanning,CASE_00032370,CASE_00032548,0.7255,2,2,1
120,192.168.1.31,192.168.1.133,9,1.0,1.0,scanning,scanning,CASE_00032378,CASE_00032555,0.7135,1,1,1
120,192.168.1.31,192.168.1.186,4,1.0,1.0,scanning,scanning,CASE_00032423,CASE_00032523,0.706,1,3,0
120,192.168.1.31,192.168.1.195,1,1.0,1.0,scanning,scanning,CASE_00032507,CASE_00032507,0.7015,1,4,0
120,192.168.1.31,192.168.1.250,4,1.0,1.0,scanning,scanning,CASE_00032379,CASE_00032553,0.706,1,1,1
120,192.168.1.31,192.168.1.49,20,1.0,1.0,scanning,scanning,CASE_00032385,CASE_00032544,0.73,1,2,0
120,192.168.1.32,192.168.1.1,1,1.0,1.0,scanning,scanning,CASE_00032382,CASE_00032382,0.7015,3,3,1
120,192.168.1.32,192.168.1.103,6,1.0,1.0,scanning,scanning,CASE_00032390,CASE_00032499,0.7090000000000001,3,3,1
120,192.168.1.32,192.168.1.133,17,1.0,1.0,scanning,scanning,CASE_00032397,CASE_00032550,0.7255,3,1,0
120,192.168.1.32,192.168.1.152,1,1.0,1.0,scanning,scanning,CASE_00032500,CASE_00032500,0.7015,3,3,1
120,192.168.1.32,192.168.1.169,3,1.0,1.0,scanning,scanning,CASE_00032391,CASE_00032396,0.7044999999999999,3,2,0
120,192.168.1.32,192.168.1.186,5,1.0,1.0,scanning,scanning,CASE_00032421,CASE_00032546,0.7075,3,3,1
120,192.168.1.32,192.168.1.190,3,1.0,1.0,scanning,scanning,CASE_00032392,CASE_00032510,0.7044999999999999,3,3,1
120,192.168.1.32,192.168.1.195,2,1.0,1.0,scanning,scanning,CASE_00032393,CASE_00032501,0.7030000000000001,3,4,0
120,192.168.1.32,192.168.1.250,7,1.0,1.0,scanning,scanning,CASE_00032380,CASE_00032496,0.7104999999999999,3,1,0
120,192.168.1.32,192.168.1.46,3,1.0,1.0,scanning,scanning,CASE_00032419,CASE_00032545,0.7044999999999999,3,3,1
120,192.168.1.32,192.168.1.49,23,1.0,1.0,scanning,scanning,CASE_00032386,CASE_00032497,0.7344999999999999,3,2,0
120,192.168.1.32,192.168.1.79,2,1.0,1.0,scanning,scanning,CASE_00032394,CASE_00032368,0.7030000000000001,3,3,1
121,192.168.1.30,192.168.1.103,5,1.0,1.0,scanning,scanning,CASE_00032599,CASE_00032744,0.7075,2,3,0
121,192.168.1.30,192.168.1.133,9,1.0,1.0,scanning,scanning,CASE_00032537,CASE_00032741,0.7135,2,1,0
121,192.168.1.30,192.168.1.169,3,1.0,1.0,scanning,scanning,CASE_00032743,CASE_00032728,0.7044999999999999,2,2,1
121,192.168.1.30,192.168.1.186,6,1.0,1.0,scanning,scanning,CASE_00032536,CASE_00032739,0.7090000000000001,2,3,0
121,192.168.1.30,192.168.1.190,1,1.0,1.0,scanning,scanning,CASE_00032600,CASE_00032600,0.7015,2,3,0
121,192.168.1.30,192.168.1.195,3,1.0,1.0,scanning,scanning,CASE_00032583,CASE_00032677,0.7044999999999999,2,4,0
121,192.168.1.30,192.168.1.250,14,1.0,1.0,scanning,scanning,CASE_00032567,CASE_00032700,0.7210000000000001,2,1,0
121,192.168.1.30,192.168.1.46,5,1.0,1.0,scanning,scanning,CASE_00032566,CASE_00032702,0.7075,2,3,0
121,192.168.1.30,192.168.1.49,19,1.0,1.0,scanning,scanning,CASE_00032531,CASE_00032727,0.7284999999999999,2,2,1
121,192.168.1.31,192.168.1.133,12,1.0,1.0,scanning,scanning,CASE_00032578,CASE_00032746,0.718,1,1,1
121,192.168.1.31,192.168.1.186,10,1.0,1.0,scanning,scanning,CASE_00032558,CASE_00032733,0.7150000000000001,1,3,0
121,192.168.1.31,192.168.1.250,6,1.0,1.0,scanning,scanning,CASE_00032538,CASE_00032730,0.7090000000000001,1,1,1
121,192.168.1.31,192.168.1.49,16,1.0,1.0,scanning,scanning,CASE_00032528,CASE_00032729,0.724,1,2,0
121,192.168.1.32,192.168.1.1,1,1.0,1.0,scanning,scanning,CASE_00032619,CASE_00032619,0.7015,3,3,1
121,192.168.1.32,192.168.1.103,8,1.0,1.0,scanning,scanning,CASE_00032532,CASE_00032748,0.712,3,3,1
121,192.168.1.32,192.168.1.133,20,1.0,1.0,scanning,scanning,CASE_00032526,CASE_00032737,0.73,3,1,0
121,192.168.1.32,192.168.1.152,2,1.0,1.0,scanning,scanning,CASE_00032533,CASE_00032683,0.7030000000000001,3,3,1
121,192.168.1.32,192.168.1.169,2,1.0,1.0,scanning,scanning,CASE_00032646,CASE_00032684,0.7030000000000001,3,2,0
121,192.168.1.32,192.168.1.186,7,1.0,1.0,scanning,scanning,CASE_00032612,CASE_00032698,0.7104999999999999,3,3,1
121,192.168.1.32,192.168.1.190,2,1.0,1.0,scanning,scanning,CASE_00032685,CASE_00032690,0.7030000000000001,3,3,1
121,192.168.1.32,192.168.1.195,1,1.0,1.0,scanning,scanning,CASE_00032709,CASE_00032709,0.7015,3,4,0
121,192.168.1.32,192.168.1.250,7,1.0,1.0,scanning,scanning,CASE_00032586,CASE_00032749,0.7104999999999999,3,1,0
121,192.168.1.32,192.168.1.46,6,1.0,1.0,scanning,scanning,CASE_00032534,CASE_00032735,0.7090000000000001,3,3,1
121,192.168.1.32,192.168.1.49,33,1.0,1.0,scanning,scanning,CASE_00032539,CASE_00032732,0.7495,3,2,0
121,192.168.1.32,192.168.1.79,2,1.0,1.0,scanning,scanning,CASE_00032561,CASE_00032687,0.7030000000000001,3,3,1
122,192.168.1.30,192.168.1.103,6,1.0,1.0,scanning,scanning,CASE_00032771,CASE_00032938,0.7090000000000001,2,3,0
122,192.168.1.30,192.168.1.133,8,1.0,1.0,scanning,scanning,CASE_00032770,CASE_00032929,0.712,2,1,0
122,192.168.1.30,192.168.1.169,3,1.0,1.0,scanning,scanning,CASE_00032780,CASE_00032927,0.7044999999999999,2,2,1
122,192.168.1.30,192.168.1.186,4,1.0,1.0,scanning,scanning,CASE_00032723,CASE_00032928,0.706,2,3,0
122,192.168.1.30,192.168.1.190,3,1.0,1.0,scanning,scanning,CASE_00032767,CASE_00032935,0.7044999999999999,2,3,0
122,192.168.1.30,192.168.1.195,2,1.0,1.0,scanning,scanning,CASE_00032827,CASE_00032936,0.7030000000000001,2,4,0
122,192.168.1.30,192.168.1.250,21,1.0,1.0,scanning,scanning,CASE_00032778,CASE_00032914,0.7315,2,1,0
122,192.168.1.30,192.168.1.46,3,1.0,1.0,scanning,scanning,CASE_00032757,CASE_00032933,0.7044999999999999,2,3,0
122,192.168.1.30,192.168.1.49,27,1.0,1.0,scanning,scanning,CASE_00032720,CASE_00032915,0.7404999999999999,2,2,1
122,192.168.1.31,192.168.1.133,18,1.0,1.0,scanning,scanning,CASE_00032772,CASE_00032916,0.7270000000000001,1,1,1
122,192.168.1.31,192.168.1.186,8,1.0,1.0,scanning,scanning,CASE_00032724,CASE_00032904,0.712,1,3,0
122,192.168.1.31,192.168.1.195,1,1.0,1.0,scanning,scanning,CASE_00032799,CASE_00032799,0.7015,1,4,0
122,192.168.1.31,192.168.1.49,17,1.0,1.0,scanning,scanning,CASE_00032725,CASE_00032931,0.7255,1,2,0
122,192.168.1.32,192.168.1.103,7,1.0,1.0,scanning,scanning,CASE_00032753,CASE_00032925,0.7104999999999999,3,3,1
122,192.168.1.32,192.168.1.133,21,1.0,1.0,scanning,scanning,CASE_00032718,CASE_00032912,0.7315,3,1,0
122,192.168.1.32,192.168.1.152,1,1.0,1.0,scanning,scanning,CASE_00032866,CASE_00032866,0.7015,3,3,1
122,192.168.1.32,192.168.1.169,4,1.0,1.0,scanning,scanning,CASE_00032762,CASE_00032865,0.706,3,2,0
122,192.168.1.32,192.168.1.186,7,1.0,1.0,scanning,scanning,CASE_00032774,CASE_00032879,0.7104999999999999,3,3,1
122,192.168.1.32,192.168.1.195,2,1.0,1.0,scanning,scanning,CASE_00032863,CASE_00032867,0.7030000000000001,3,4,0
122,192.168.1.32,192.168.1.250,9,1.0,1.0,scanning,scanning,CASE_00032719,CASE_00032913,0.7135,3,1,0
122,192.168.1.32,192.168.1.46,5,1.0,1.0,scanning,scanning,CASE_00032841,CASE_00032888,0.7075,3,3,1
122,192.168.1.32,192.168.1.49,22,1.0,1.0,scanning,scanning,CASE_00032776,CASE_00032917,0.7330000000000001,3,2,0
122,192.168.1.32,192.168.1.79,1,1.0,1.0,scanning,scanning,CASE_00032869,CASE_00032869,0.7015,3,3,1
123,192.168.1.30,117.18.237.29,1,1.0,1.0,scanning,scanning,CASE_00033133,CASE_00033133,0.7015,2,3,0
123,192.168.1.30,192.168.1.103,2,1.0,1.0,scanning,scanning,CASE_00033087,CASE_00033073,0.7030000000000001,2,3,0
123,192.168.1.30,192.168.1.133,9,1.0,1.0,scanning,scanning,CASE_00032942,CASE_00033150,0.7135,2,1,0
123,192.168.1.30,192.168.1.169,4,1.0,1.0,scanning,scanning,CASE_00032946,CASE_00033115,0.706,2,2,1
123,192.168.1.30,192.168.1.186,7,1.0,1.0,scanning,scanning,CASE_00032947,CASE_00033107,0.7104999999999999,2,3,0
123,192.168.1.30,192.168.1.190,1,1.0,1.0,scanning,scanning,CASE_00033108,CASE_00033108,0.7015,2,3,0
123,192.168.1.30,192.168.1.195,3,1.0,1.0,scanning,scanning,CASE_00032945,CASE_00033080,0.7044999999999999,2,4,0
123,192.168.1.30,192.168.1.250,16,1.0,1.0,scanning,scanning,CASE_00032983,CASE_00033116,0.724,2,1,0
123,192.168.1.30,192.168.1.46,6,1.0,1.0,scanning,scanning,CASE_00032993,CASE_00033117,0.7090000000000001,2,3,0
123,192.168.1.30,192.168.1.49,22,1.0,1.0,scanning,scanning,CASE_00032970,CASE_00033109,0.7330000000000001,2,2,1
123,192.168.1.30,192.168.1.79,1,1.0,1.0,scanning,scanning,CASE_00033052,CASE_00033052,0.7015,2,3,0
123,192.168.1.30,34.215.51.80,1,1.0,1.0,scanning,scanning,CASE_00033124,CASE_00033124,0.7015,2,3,0
123,192.168.1.31,192.168.1.133,15,1.0,1.0,scanning,scanning,CASE_00032965,CASE_00033164,0.7224999999999999,1,1,1
123,192.168.1.31,192.168.1.186,4,1.0,1.0,scanning,scanning,CASE_00032949,CASE_00033065,0.706,1,3,0
123,192.168.1.31,192.168.1.195,1,1.0,1.0,scanning,scanning,CASE_00033111,CASE_00033111,0.7015,1,4,0
123,192.168.1.31,192.168.1.250,1,1.0,1.0,scanning,scanning,CASE_00033011,CASE_00033011,0.7015,1,1,1
123,192.168.1.31,192.168.1.49,24,1.0,1.0,scanning,scanning,CASE_00032966,CASE_00033151,0.736,1,2,0
123,192.168.1.32,192.168.1.1,1,1.0,1.0,scanning,scanning,CASE_00033077,CASE_00033077,0.7015,3,3,1
123,192.168.1.32,192.168.1.103,5,1.0,1.0,scanning,scanning,CASE_00033001,CASE_00033165,0.7075,3,3,1
123,192.168.1.32,192.168.1.133,20,1.0,1.0,scanning,scanning,CASE_00032968,CASE_00033102,0.73,3,1,0
123,192.168.1.32,192.168.1.152,1,1.0,1.0,scanning,scanning,CASE_00033029,CASE_00033029,0.7015,3,3,1
123,192.168.1.32,192.168.1.169,7,1.0,1.0,scanning,scanning,CASE_00033002,CASE_00033034,0.7104999999999999,3,2,0
123,192.168.1.32,192.168.1.186,6,1.0,1.0,scanning,scanning,CASE_00032957,CASE_00033152,0.7090000000000001,3,3,1
123,192.168.1.32,192.168.1.190,2,1.0,1.0,scanning,scanning,CASE_00033030,CASE_00033047,0.7030000000000001,3,3,1
123,192.168.1.32,192.168.1.195,2,1.0,1.0,scanning,scanning,CASE_00032990,CASE_00032996,0.7030000000000001,3,4,0
123,192.168.1.32,192.168.1.250,13,1.0,1.0,scanning,scanning,CASE_00032973,CASE_00033113,0.7195,3,1,0
123,192.168.1.32,192.168.1.46,4,1.0,1.0,scanning,scanning,CASE_00033003,CASE_00033046,0.706,3,3,1
123,192.168.1.32,192.168.1.49,19,1.0,1.0,scanning,scanning,CASE_00032967,CASE_00033163,0.7284999999999999,3,2,0
123,192.168.1.32,192.168.1.79,1,1.0,1.0,scanning,scanning,CASE_00033013,CASE_00033013,0.7015,3,3,1
123,192.168.1.32,34.215.51.80,1,1.0,1.0,scanning,scanning,CASE_00033130,CASE_00033130,0.7015,3,3,1
124,192.168.1.30,117.18.237.29,1,1.0,1.0,scanning,scanning,CASE_00033134,CASE_00033134,0.7015,2,3,0
124,192.168.1.30,192.168.1.1,1,1.0,1.0,scanning,scanning,CASE_00033253,CASE_00033253,0.7015,2,3,0
124,192.168.1.30,192.168.1.103,4,1.0,1.0,scanning,scanning,CASE_00033256,CASE_00033308,0.706,2,3,0
124,192.168.1.30,192.168.1.133,8,1.0,1.0,scanning,scanning,CASE_00033181,CASE_00033310,0.712,2,1,0
124,192.168.1.30,192.168.1.152,1,1.0,1.0,scanning,scanning,CASE_00033261,CASE_00033261,0.7015,2,3,0
124,192.168.1.30,192.168.1.186,7,1.0,1.0,scanning,scanning,CASE_00033149,CASE_00033353,0.7104999999999999,2,3,0
124,192.168.1.30,192.168.1.190,1,1.0,1.0,scanning,scanning,CASE_00033264,CASE_00033264,0.7015,2,3,0
124,192.168.1.30,192.168.1.195,2,1.0,1.0,scanning,scanning,CASE_00033258,CASE_00033236,0.7030000000000001,2,4,0
124,192.168.1.30,192.168.1.250,21,1.0,1.0,scanning,scanning,CASE_00033137,CASE_00033295,0.7315,2,1,0
124,192.168.1.30,192.168.1.46,2,1.0,1.0,scanning,scanning,CASE_00033147,CASE_00033314,0.7030000000000001,2,3,0
124,192.168.1.30,192.168.1.49,21,1.0,1.0,scanning,scanning,CASE_00033153,CASE_00033354,0.7315,2,2,1
124,192.168.1.31,117.18.237.29,1,1.0,1.0,scanning,scanning,CASE_00033139,CASE_00033139,0.7015,1,3,0
124,192.168.1.31,192.168.1.133,22,1.0,1.0,scanning,scanning,CASE_00033157,CASE_00033345,0.7330000000000001,1,1,1
124,192.168.1.31,192.168.1.186,3,1.0,1.0,scanning,scanning,CASE_00033224,CASE_00033350,0.7044999999999999,1,3,0
124,192.168.1.31,192.168.1.49,13,1.0,1.0,scanning,scanning,CASE_00033155,CASE_00033296,0.7195,1,2,0
124,192.168.1.32,117.18.237.29,1,1.0,1.0,scanning,scanning,CASE_00033143,CASE_00033143,0.7015,3,3,1
