chain_id,start_window,end_window,n_windows,dominant_type,dominant_stage,total_events,mean_severity,max_severity,src_community,dst_community,involved_campaign_segments,persistence_score,representative_src_ip,representative_dst_ip,narrative
CHAIN_00405,96,96,1,password,initial_access_or_exploitation,9,0.7135,0.7135,1,5,1,0.18416688300807016,192.168.1.31,192.168.1.193,"CHAIN_00405 represents a initial_access_or_exploitation campaign dominated by password activity, spanning windows 96 to 96 across 1 windows. The campaign is primarily associated with source community 1 and target community 5, with representative communication from 192.168.1.31 to 192.168.1.193. It contains 9 aggregated suspicious events and has mean severity 0.7135."
CHAIN_00463,112,112,1,xss,initial_access_or_exploitation,9,0.7135,0.7135,3,4,1,0.18416688300807016,192.168.1.32,192.168.1.195,"CHAIN_00463 represents a initial_access_or_exploitation campaign dominated by xss activity, spanning windows 112 to 112 across 1 windows. The campaign is primarily associated with source community 3 and target community 4, with representative communication from 192.168.1.32 to 192.168.1.195. It contains 9 aggregated suspicious events and has mean severity 0.7135."
CHAIN_00610,126,126,1,scanning,reconnaissance,9,0.7135,0.7135,1,1,1,0.18416688300807016,192.168.1.31,192.168.1.133,"CHAIN_00610 represents a reconnaissance campaign dominated by scanning activity, spanning windows 126 to 126 across 1 windows. The campaign is primarily associated with source community 1 and target community 1, with representative communication from 192.168.1.31 to 192.168.1.133. It contains 9 aggregated suspicious events and has mean severity 0.7135."
CHAIN_00659,131,131,1,scanning,reconnaissance,9,0.7135,0.7135,1,1,1,0.18416688300807016,192.168.1.31,192.168.1.133,"CHAIN_00659 represents a reconnaissance campaign dominated by scanning activity, spanning windows 131 to 131 across 1 windows. The campaign is primarily associated with source community 1 and target community 1, with representative communication from 192.168.1.31 to 192.168.1.133. It contains 9 aggregated suspicious events and has mean severity 0.7135."
CHAIN_00625,127,127,1,scanning,reconnaissance,23,0.7069,0.7069,2,3,1,0.18415268826145298,192.168.1.30,192.168.1.1,"CHAIN_00625 represents a reconnaissance campaign dominated by scanning activity, spanning windows 127 to 127 across 1 windows. The campaign is primarily associated with source community 2 and target community 3, with representative communication from 192.168.1.30 to 192.168.1.1. It contains 23 aggregated suspicious events and has mean severity 0.7069."
CHAIN_00635,128,128,1,scanning,reconnaissance,24,0.7060000000000001,0.7060000000000001,2,3,1,0.1840542717535778,192.168.1.30,192.168.1.46,"CHAIN_00635 represents a reconnaissance campaign dominated by scanning activity, spanning windows 128 to 128 across 1 windows. The campaign is primarily associated with source community 2 and target community 3, with representative communication from 192.168.1.30 to 192.168.1.46. It contains 24 aggregated suspicious events and has mean severity 0.7060."
CHAIN_00459,111,111,1,xss,initial_access_or_exploitation,24,0.706,0.706,3,3,1,0.18405427175357775,192.168.1.32,52.28.231.150,"CHAIN_00459 represents a initial_access_or_exploitation campaign dominated by xss activity, spanning windows 111 to 111 across 1 windows. The campaign is primarily associated with source community 3 and target community 3, with representative communication from 192.168.1.32 to 52.28.231.150. It contains 24 aggregated suspicious events and has mean severity 0.7060."
CHAIN_00710,142,142,1,xss,initial_access_or_exploitation,15,0.710113976676027,0.710113976676027,3,4,1,0.18403410593264297,192.168.1.32,192.168.1.195,"CHAIN_00710 represents a initial_access_or_exploitation campaign dominated by xss activity, spanning windows 142 to 142 across 1 windows. The campaign is primarily associated with source community 3 and target community 4, with representative communication from 192.168.1.32 to 192.168.1.195. It contains 15 aggregated suspicious events and has mean severity 0.7101."
CHAIN_00247,77,77,1,injection,initial_access_or_exploitation,14,0.7105,0.7105,1,1,1,0.18401570955960297,192.168.1.31,18.184.104.180,"CHAIN_00247 represents a initial_access_or_exploitation campaign dominated by injection activity, spanning windows 77 to 77 across 1 windows. The campaign is primarily associated with source community 1 and target community 1, with representative communication from 192.168.1.31 to 18.184.104.180. It contains 14 aggregated suspicious events and has mean severity 0.7105."
CHAIN_00445,105,105,1,xss,initial_access_or_exploitation,14,0.7104999999999999,0.7104999999999999,3,4,1,0.18401570955960297,192.168.1.32,192.168.1.195,"CHAIN_00445 represents a initial_access_or_exploitation campaign dominated by xss activity, spanning windows 105 to 105 across 1 windows. The campaign is primarily associated with source community 3 and target community 4, with representative communication from 192.168.1.32 to 192.168.1.195. It contains 14 aggregated suspicious events and has mean severity 0.7105."
CHAIN_00642,129,129,1,scanning,reconnaissance,14,0.7104999999999999,0.7104999999999999,2,1,1,0.18401570955960297,192.168.1.30,192.168.1.250,"CHAIN_00642 represents a reconnaissance campaign dominated by scanning activity, spanning windows 129 to 129 across 1 windows. The campaign is primarily associated with source community 2 and target community 1, with representative communication from 192.168.1.30 to 192.168.1.250. It contains 14 aggregated suspicious events and has mean severity 0.7105."
CHAIN_00201,65,65,1,xss,initial_access_or_exploitation,25,0.7053571428571429,0.7053571428571429,3,3,1,0.18401429680414408,192.168.1.32,176.28.50.165,"CHAIN_00201 represents a initial_access_or_exploitation campaign dominated by xss activity, spanning windows 65 to 65 across 1 windows. The campaign is primarily associated with source community 3 and target community 3, with representative communication from 192.168.1.32 to 176.28.50.165. It contains 25 aggregated suspicious events and has mean severity 0.7054."
CHAIN_00166,58,58,1,dos,disruption_or_impact,22,0.7066,0.7066,2,3,1,0.18397837749660098,192.168.1.30,176.28.50.165,"CHAIN_00166 represents a disruption_or_impact campaign dominated by dos activity, spanning windows 58 to 58 across 1 windows. The campaign is primarily associated with source community 2 and target community 3, with representative communication from 192.168.1.30 to 176.28.50.165. It contains 22 aggregated suspicious events and has mean severity 0.7066."
CHAIN_00139,53,53,1,dos,disruption_or_impact,20,0.7075,0.7075,2,2,1,0.18397066505780602,192.168.1.30,192.168.1.194,"CHAIN_00139 represents a disruption_or_impact campaign dominated by dos activity, spanning windows 53 to 53 across 1 windows. The campaign is primarily associated with source community 2 and target community 2, with representative communication from 192.168.1.30 to 192.168.1.194. It contains 20 aggregated suspicious events and has mean severity 0.7075."
CHAIN_00190,63,63,1,injection,initial_access_or_exploitation,17,0.7084999999999999,0.7084999999999999,2,3,1,0.1838795509450681,192.168.1.30,192.168.1.152,"CHAIN_00190 represents a initial_access_or_exploitation campaign dominated by injection activity, spanning windows 63 to 63 across 1 windows. The campaign is primarily associated with source community 2 and target community 3, with representative communication from 192.168.1.30 to 192.168.1.152. It contains 17 aggregated suspicious events and has mean severity 0.7085."
CHAIN_00438,103,103,1,xss,initial_access_or_exploitation,25,0.7046875,0.7046875,3,3,1,0.1838621052457025,192.168.1.32,192.168.1.190,"CHAIN_00438 represents a initial_access_or_exploitation campaign dominated by xss activity, spanning windows 103 to 103 across 1 windows. The campaign is primarily associated with source community 3 and target community 3, with representative communication from 192.168.1.32 to 192.168.1.190. It contains 25 aggregated suspicious events and has mean severity 0.7047."
CHAIN_00089,43,43,1,xss,initial_access_or_exploitation,24,0.7051428571428572,0.7051428571428572,3,3,1,0.18385946655877256,192.168.1.32,192.168.1.1,"CHAIN_00089 represents a initial_access_or_exploitation campaign dominated by xss activity, spanning windows 43 to 43 across 1 windows. The campaign is primarily associated with source community 3 and target community 3, with representative communication from 192.168.1.32 to 192.168.1.1. It contains 24 aggregated suspicious events and has mean severity 0.7051."
CHAIN_00441,104,104,1,xss,initial_access_or_exploitation,24,0.7051428571428572,0.7051428571428572,3,3,1,0.18385946655877256,192.168.1.32,192.168.1.152,"CHAIN_00441 represents a initial_access_or_exploitation campaign dominated by xss activity, spanning windows 104 to 104 across 1 windows. The campaign is primarily associated with source community 3 and target community 3, with representative communication from 192.168.1.32 to 192.168.1.152. It contains 24 aggregated suspicious events and has mean severity 0.7051."
CHAIN_00112,48,48,1,dos,disruption_or_impact,21,0.7063,0.7063,2,2,1,0.18380406673174898,192.168.1.30,192.168.1.194,"CHAIN_00112 represents a disruption_or_impact campaign dominated by dos activity, spanning windows 48 to 48 across 1 windows. The campaign is primarily associated with source community 2 and target community 2, with representative communication from 192.168.1.30 to 192.168.1.194. It contains 21 aggregated suspicious events and has mean severity 0.7063."
CHAIN_00575,122,122,1,scanning,reconnaissance,21,0.7062999999999999,0.7062999999999999,3,3,1,0.18380406673174896,192.168.1.32,192.168.1.103,"CHAIN_00575 represents a reconnaissance campaign dominated by scanning activity, spanning windows 122 to 122 across 1 windows. The campaign is primarily associated with source community 3 and target community 3, with representative communication from 192.168.1.32 to 192.168.1.103. It contains 21 aggregated suspicious events and has mean severity 0.7063."
CHAIN_00253,77,77,1,xss,initial_access_or_exploitation,19,0.707125,0.707125,3,3,1,0.18377930883840857,192.168.1.32,192.168.1.1,"CHAIN_00253 represents a initial_access_or_exploitation campaign dominated by xss activity, spanning windows 77 to 77 across 1 windows. The campaign is primarily associated with source community 3 and target community 3, with representative communication from 192.168.1.32 to 192.168.1.1. It contains 19 aggregated suspicious events and has mean severity 0.7071."
CHAIN_00337,87,87,1,xss,initial_access_or_exploitation,19,0.707125,0.707125,3,3,1,0.18377930883840857,192.168.1.32,192.168.1.152,"CHAIN_00337 represents a initial_access_or_exploitation campaign dominated by xss activity, spanning windows 87 to 87 across 1 windows. The campaign is primarily associated with source community 3 and target community 3, with representative communication from 192.168.1.32 to 192.168.1.152. It contains 19 aggregated suspicious events and has mean severity 0.7071."
CHAIN_00664,131,131,1,scanning,reconnaissance,19,0.707125,0.707125,2,3,1,0.18377930883840857,192.168.1.30,192.168.1.103,"CHAIN_00664 represents a reconnaissance campaign dominated by scanning activity, spanning windows 131 to 131 across 1 windows. The campaign is primarily associated with source community 2 and target community 3, with representative communication from 192.168.1.30 to 192.168.1.103. It contains 19 aggregated suspicious events and has mean severity 0.7071."
